trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
572373,10:00:00,10:00:00,152272,3,,,,1
572373,10:05:00,10:05:00,152253,4,,,,1
572373,10:08:00,10:08:00,152254,5,,,,1
572373,10:13:00,10:13:00,152255,6,,,,1
572373,10:16:00,10:16:00,152273,7,,,,1
572373,10:22:00,10:22:00,152263,8,,,,1
572373,10:27:00,10:27:00,152266,9,,,,1
572373,10:33:00,10:33:00,152251,10,,,,1
572373,10:43:00,10:43:00,152270,11,,,,1
572374,10:50:00,10:50:00,152270,1,,,,1
572374,10:55:00,10:55:00,152271,2,,,,1
572374,11:00:00,11:00:00,152272,3,,,,1
572374,11:05:00,11:05:00,152253,4,,,,1
572374,11:08:00,11:08:00,152254,5,,,,1
572374,11:13:00,11:13:00,152255,6,,,,1
572374,11:16:00,11:16:00,152273,7,,,,1
572374,11:22:00,11:22:00,152263,8,,,,1
572374,11:27:00,11:27:00,152266,9,,,,1
572374,11:33:00,11:33:00,152251,10,,,,1
572374,11:43:00,11:43:00,152270,11,,,,1
572375,11:50:00,11:50:00,152270,1,,,,1
572375,11:55:00,11:55:00,152271,2,,,,1
572375,12:00:00,12:00:00,152272,3,,,,1
572375,12:05:00,12:05:00,152253,4,,,,1
572375,12:08:00,12:08:00,152254,5,,,,1
572375,12:13:00,12:13:00,152255,6,,,,1
572375,12:16:00,12:16:00,152273,7,,,,1
572375,12:22:00,12:22:00,152263,8,,,,1
572375,12:27:00,12:27:00,152266,9,,,,1
572375,12:33:00,12:33:00,152251,10,,,,1
572375,12:43:00,12:43:00,152270,11,,,,1
572376,12:50:00,12:50:00,152270,1,,,,1
572376,12:55:00,12:55:00,152271,2,,,,1
572376,13:00:00,13:00:00,152272,3,,,,1
572376,13:05:00,13:05:00,152253,4,,,,1
572376,13:08:00,13:08:00,152254,5,,,,1
572376,13:13:00,13:13:00,152255,6,,,,1
572376,13:16:00,13:16:00,152273,7,,,,1
572376,13:22:00,13:22:00,152263,8,,,,1
572376,13:27:00,13:27:00,152266,9,,,,1
572376,13:33:00,13:33:00,152251,10,,,,1
572376,13:43:00,13:43:00,152270,11,,,,1
572377,13:50:00,13:50:00,152270,1,,,,1
572377,13:55:00,13:55:00,152271,2,,,,1
572377,14:00:00,14:00:00,152272,3,,,,1
572377,14:05:00,14:05:00,152253,4,,,,1
572377,14:08:00,14:08:00,152254,5,,,,1
572377,14:13:00,14:13:00,152255,6,,,,1
572377,14:16:00,14:16:00,152273,7,,,,1
572377,14:22:00,14:22:00,152263,8,,,,1
572377,14:27:00,14:27:00,152266,9,,,,1
572377,14:33:00,14:33:00,152251,10,,,,1
572377,14:43:00,14:43:00,152270,11,,,,1
572378,14:50:00,14:50:00,152270,1,,,,1
572378,14:55:00,14:55:00,152271,2,,,,1
572378,15:00:00,15:00:00,152272,3,,,,1
572378,15:05:00,15:05:00,152253,4,,,,1
572378,15:08:00,15:08:00,152254,5,,,,1
572378,15:13:00,15:13:00,152255,6,,,,1
572378,15:16:00,15:16:00,152273,7,,,,1
572378,15:22:00,15:22:00,152263,8,,,,1
572378,15:27:00,15:27:00,152266,9,,,,1
572378,15:33:00,15:33:00,152251,10,,,,1
572378,15:43:00,15:43:00,152270,11,,,,1
572379,15:50:00,15:50:00,152270,1,,,,1
572379,15:55:00,15:55:00,152271,2,,,,1
572379,16:00:00,16:00:00,152272,3,,,,1
572379,16:05:00,16:05:00,152253,4,,,,1
572379,16:08:00,16:08:00,152254,5,,,,1
572379,16:13:00,16:13:00,152255,6,,,,1
572379,16:16:00,16:16:00,152273,7,,,,1
572379,16:22:00,16:22:00,152263,8,,,,1
572379,16:27:00,16:27:00,152266,9,,,,1
572379,16:33:00,16:33:00,152251,10,,,,1
572379,16:43:00,16:43:00,152270,11,,,,1
572380,16:50:00,16:50:00,152270,1,,,,1
572380,16:55:00,16:55:00,152271,2,,,,1
572380,17:00:00,17:00:00,152272,3,,,,1
572380,17:05:00,17:05:00,152253,4,,,,1
572380,17:08:00,17:08:00,152254,5,,,,1
572380,17:13:00,17:13:00,152255,6,,,,1
572380,17:16:00,17:16:00,152273,7,,,,1
572380,17:22:00,17:22:00,152263,8,,,,1
572380,17:27:00,17:27:00,152266,9,,,,1
572380,17:33:00,17:33:00,152251,10,,,,1
572380,17:43:00,17:43:00,152270,11,,,,1
572381,17:50:00,17:50:00,152270,1,,,,1
572381,17:55:00,17:55:00,152271,2,,,,1
572381,18:00:00,18:00:00,152272,3,,,,1
572381,18:05:00,18:05:00,152253,4,,,,1
572381,18:08:00,18:08:00,152254,5,,,,1
572381,18:13:00,18:13:00,152255,6,,,,1
572381,18:16:00,18:16:00,152273,7,,,,1
572381,18:22:00,18:22:00,152263,8,,,,1
572381,18:27:00,18:27:00,152266,9,,,,1
572381,18:33:00,18:33:00,152251,10,,,,1
572381,18:43:00,18:43:00,152270,11,,,,1
572382,18:50:00,18:50:00,152270,1,,,,1
572382,18:55:00,18:55:00,152271,2,,,,1
572382,19:00:00,19:00:00,152272,3,,,,1
572382,19:05:00,19:05:00,152253,4,,,,1
572382,19:08:00,19:08:00,152254,5,,,,1
572382,19:13:00,19:13:00,152255,6,,,,1
572382,19:16:00,19:16:00,152273,7,,,,1
572382,19:22:00,19:22:00,152263,8,,,,1
572382,19:27:00,19:27:00,152266,9,,,,1
572382,19:33:00,19:33:00,152251,10,,,,1
572382,19:43:00,19:43:00,152270,11,,,,1
572383,19:50:00,19:50:00,152270,1,,,,1
572383,19:55:00,19:55:00,152271,2,,,,1
572383,20:00:00,20:00:00,152272,3,,,,1
572383,20:05:00,20:05:00,152253,4,,,,1
572383,20:08:00,20:08:00,152254,5,,,,1
572383,20:13:00,20:13:00,152255,6,,,,1
572383,20:16:00,20:16:00,152273,7,,,,1
572383,20:22:00,20:22:00,152263,8,,,,1
572383,20:27:00,20:27:00,152266,9,,,,1
572383,20:33:00,20:33:00,152251,10,,,,1
572383,20:43:00,20:43:00,152270,11,,,,1
572384,20:50:00,20:50:00,152270,1,,,,1
572384,20:55:00,20:55:00,152271,2,,,,1
572384,21:00:00,21:00:00,152272,3,,,,1
572384,21:05:00,21:05:00,152253,4,,,,1
572384,21:08:00,21:08:00,152254,5,,,,1
572384,21:13:00,21:13:00,152255,6,,,,1
572384,21:16:00,21:16:00,152273,7,,,,1
572384,21:22:00,21:22:00,152263,8,,,,1
572384,21:27:00,21:27:00,152266,9,,,,1
572384,21:33:00,21:33:00,152251,10,,,,1
572384,21:43:00,21:43:00,152270,11,,,,1
617348,21:50:00,21:50:00,152270,1,,,,1
617348,21:55:00,21:55:00,152271,2,,,,1
617348,22:00:00,22:00:00,152272,3,,,,1
617348,22:05:00,22:05:00,152253,4,,,,1
617348,22:08:00,22:08:00,152254,5,,,,1
617348,22:13:00,22:13:00,152255,6,,,,1
617348,22:16:00,22:16:00,152273,7,,,,1
617348,22:22:00,22:22:00,152263,8,,,,1
617348,22:27:00,22:27:00,152266,9,,,,1
617348,22:33:00,22:33:00,152251,10,,,,1
572181,07:00:00,07:00:00,152251,1,,,,1
572181,07:04:00,07:04:00,152256,2,,,,1
572181,07:06:00,07:06:00,152257,3,,,,1
572181,07:10:00,07:10:00,152258,4,,,,1
572181,07:11:00,07:11:00,152259,5,,,,1
572181,07:15:00,07:15:00,152268,6,,,,1
572181,07:16:00,07:16:00,152262,7,,,,1
572181,07:18:00,07:18:00,152261,8,,,,1
572181,07:24:00,07:24:00,152260,9,,,,1
572181,07:28:00,07:28:00,152264,10,,,,1
572181,07:30:00,07:30:00,152269,11,,,,1
572181,07:34:00,07:34:00,152263,12,,,,1
572181,07:39:00,07:39:00,152266,13,,,,1
572181,07:41:00,07:41:00,152267,14,,,,1
572181,07:45:00,07:45:00,152251,15,,,,1
572182,07:55:00,07:55:00,152251,1,,,,1
572182,07:59:00,07:59:00,152256,2,,,,1
572182,08:01:00,08:01:00,152257,3,,,,1
572182,08:05:00,08:05:00,152258,4,,,,1
572182,08:06:00,08:06:00,152259,5,,,,1
572182,08:10:00,08:10:00,152268,6,,,,1
572182,08:11:00,08:11:00,152262,7,,,,1
572182,08:13:00,08:13:00,152261,8,,,,1
572182,08:19:00,08:19:00,152260,9,,,,1
572182,08:23:00,08:23:00,152264,10,,,,1
572182,08:25:00,08:25:00,152269,11,,,,1
572182,08:29:00,08:29:00,152263,12,,,,1
572182,08:34:00,08:34:00,152266,13,,,,1
572182,08:36:00,08:36:00,152267,14,,,,1
572182,08:40:00,08:40:00,152251,15,,,,1
572183,08:50:00,08:50:00,152251,1,,,,1
572183,08:54:00,08:54:00,152256,2,,,,1
572183,08:56:00,08:56:00,152257,3,,,,1
572183,09:00:00,09:00:00,152258,4,,,,1
572183,09:01:00,09:01:00,152259,5,,,,1
572183,09:05:00,09:05:00,152268,6,,,,1
572183,09:06:00,09:06:00,152262,7,,,,1
572183,09:08:00,09:08:00,152261,8,,,,1
572183,09:14:00,09:14:00,152260,9,,,,1
572183,09:18:00,09:18:00,152264,10,,,,1
572183,09:20:00,09:20:00,152269,11,,,,1
572183,09:24:00,09:24:00,152263,12,,,,1
572183,09:29:00,09:29:00,152266,13,,,,1
572183,09:31:00,09:31:00,152267,14,,,,1
572183,09:35:00,09:35:00,152251,15,,,,1
572184,09:45:00,09:45:00,152251,1,,,,1
572184,09:49:00,09:49:00,152256,2,,,,1
572184,09:51:00,09:51:00,152257,3,,,,1
572184,09:55:00,09:55:00,152258,4,,,,1
572184,09:56:00,09:56:00,152259,5,,,,1
572184,10:00:00,10:00:00,152268,6,,,,1
572184,10:01:00,10:01:00,152262,7,,,,1
572184,10:03:00,10:03:00,152261,8,,,,1
572184,10:09:00,10:09:00,152260,9,,,,1
572184,10:13:00,10:13:00,152264,10,,,,1
572184,10:15:00,10:15:00,152269,11,,,,1
572184,10:19:00,10:19:00,152263,12,,,,1
572184,10:24:00,10:24:00,152266,13,,,,1
572184,10:26:00,10:26:00,152267,14,,,,1
572184,10:30:00,10:30:00,152251,15,,,,1
572185,10:40:00,10:40:00,152251,1,,,,1
572185,10:44:00,10:44:00,152256,2,,,,1
572185,10:46:00,10:46:00,152257,3,,,,1
572185,10:50:00,10:50:00,152258,4,,,,1
572185,10:51:00,10:51:00,152259,5,,,,1
572185,10:55:00,10:55:00,152268,6,,,,1
572185,10:56:00,10:56:00,152262,7,,,,1
572185,10:58:00,10:58:00,152261,8,,,,1
572185,11:04:00,11:04:00,152260,9,,,,1
572185,11:08:00,11:08:00,152264,10,,,,1
572185,11:10:00,11:10:00,152269,11,,,,1
572185,11:14:00,11:14:00,152263,12,,,,1
572185,11:19:00,11:19:00,152266,13,,,,1
572185,11:21:00,11:21:00,152267,14,,,,1
572185,11:25:00,11:25:00,152251,15,,,,1
572186,11:35:00,11:35:00,152251,1,,,,1
572186,11:39:00,11:39:00,152256,2,,,,1
572186,11:41:00,11:41:00,152257,3,,,,1
572186,11:45:00,11:45:00,152258,4,,,,1
572186,11:46:00,11:46:00,152259,5,,,,1
572186,11:50:00,11:50:00,152268,6,,,,1
572186,11:51:00,11:51:00,152262,7,,,,1
572186,11:53:00,11:53:00,152261,8,,,,1
572186,11:59:00,11:59:00,152260,9,,,,1
572186,12:03:00,12:03:00,152264,10,,,,1
572186,12:05:00,12:05:00,152269,11,,,,1
572186,12:09:00,12:09:00,152263,12,,,,1
572186,12:14:00,12:14:00,152266,13,,,,1
572186,12:16:00,12:16:00,152267,14,,,,1
572186,12:20:00,12:20:00,152251,15,,,,1
572187,12:30:00,12:30:00,152251,1,,,,1
572187,12:34:00,12:34:00,152256,2,,,,1
572187,12:36:00,12:36:00,152257,3,,,,1
572187,12:40:00,12:40:00,152258,4,,,,1
572187,12:41:00,12:41:00,152259,5,,,,1
572187,12:45:00,12:45:00,152268,6,,,,1
572187,12:46:00,12:46:00,152262,7,,,,1
572187,12:48:00,12:48:00,152261,8,,,,1
572187,12:54:00,12:54:00,152260,9,,,,1
572187,12:58:00,12:58:00,152264,10,,,,1
572187,13:00:00,13:00:00,152269,11,,,,1
572187,13:04:00,13:04:00,152263,12,,,,1
572187,13:09:00,13:09:00,152266,13,,,,1
572187,13:11:00,13:11:00,152267,14,,,,1
572187,13:15:00,13:15:00,152251,15,,,,1
572188,13:25:00,13:25:00,152251,1,,,,1
572188,13:29:00,13:29:00,152256,2,,,,1
572188,13:31:00,13:31:00,152257,3,,,,1
572188,13:35:00,13:35:00,152258,4,,,,1
572188,13:36:00,13:36:00,152259,5,,,,1
572188,13:40:00,13:40:00,152268,6,,,,1
572188,13:41:00,13:41:00,152262,7,,,,1
572188,13:43:00,13:43:00,152261,8,,,,1
572188,13:49:00,13:49:00,152260,9,,,,1
572188,13:53:00,13:53:00,152264,10,,,,1
572188,13:55:00,13:55:00,152269,11,,,,1
572188,13:59:00,13:59:00,152263,12,,,,1
572188,14:04:00,14:04:00,152266,13,,,,1
572188,14:06:00,14:06:00,152267,14,,,,1
572188,14:10:00,14:10:00,152251,15,,,,1
572189,14:20:00,14:20:00,152251,1,,,,1
572189,14:24:00,14:24:00,152256,2,,,,1
572189,14:26:00,14:26:00,152257,3,,,,1
572189,14:30:00,14:30:00,152258,4,,,,1
572189,14:31:00,14:31:00,152259,5,,,,1
572189,14:35:00,14:35:00,152268,6,,,,1
572189,14:36:00,14:36:00,152262,7,,,,1
572189,14:38:00,14:38:00,152261,8,,,,1
572189,14:44:00,14:44:00,152260,9,,,,1
572189,14:48:00,14:48:00,152264,10,,,,1
572189,14:50:00,14:50:00,152269,11,,,,1
572189,14:54:00,14:54:00,152263,12,,,,1
572189,14:59:00,14:59:00,152266,13,,,,1
572189,15:01:00,15:01:00,152267,14,,,,1
572189,15:05:00,15:05:00,152251,15,,,,1
572190,15:15:00,15:15:00,152251,1,,,,1
572190,15:19:00,15:19:00,152256,2,,,,1
572190,15:21:00,15:21:00,152257,3,,,,1
572190,15:25:00,15:25:00,152258,4,,,,1
572190,15:26:00,15:26:00,152259,5,,,,1
572190,15:30:00,15:30:00,152268,6,,,,1
572190,15:31:00,15:31:00,152262,7,,,,1
572190,15:33:00,15:33:00,152261,8,,,,1
572190,15:39:00,15:39:00,152260,9,,,,1
572190,15:43:00,15:43:00,152264,10,,,,1
572190,15:45:00,15:45:00,152269,11,,,,1
572190,15:49:00,15:49:00,152263,12,,,,1
572190,15:54:00,15:54:00,152266,13,,,,1
572190,15:56:00,15:56:00,152267,14,,,,1
572190,16:00:00,16:00:00,152251,15,,,,1
572191,16:10:00,16:10:00,152251,1,,,,1
572191,16:14:00,16:14:00,152256,2,,,,1
572191,16:16:00,16:16:00,152257,3,,,,1
572191,16:20:00,16:20:00,152258,4,,,,1
572191,16:21:00,16:21:00,152259,5,,,,1
572191,16:25:00,16:25:00,152268,6,,,,1
572191,16:26:00,16:26:00,152262,7,,,,1
572191,16:28:00,16:28:00,152261,8,,,,1
572191,16:34:00,16:34:00,152260,9,,,,1
572191,16:38:00,16:38:00,152264,10,,,,1
572191,16:40:00,16:40:00,152269,11,,,,1
572191,16:44:00,16:44:00,152263,12,,,,1
572191,16:49:00,16:49:00,152266,13,,,,1
572191,16:51:00,16:51:00,152267,14,,,,1
572191,16:55:00,16:55:00,152251,15,,,,1
572192,17:05:00,17:05:00,152251,1,,,,1
572192,17:09:00,17:09:00,152256,2,,,,1
572192,17:11:00,17:11:00,152257,3,,,,1
572192,17:15:00,17:15:00,152258,4,,,,1
572192,17:16:00,17:16:00,152259,5,,,,1
572192,17:20:00,17:20:00,152268,6,,,,1
572192,17:21:00,17:21:00,152262,7,,,,1
572192,17:23:00,17:23:00,152261,8,,,,1
572192,17:29:00,17:29:00,152260,9,,,,1
572192,17:33:00,17:33:00,152264,10,,,,1
572192,17:35:00,17:35:00,152269,11,,,,1
572192,17:39:00,17:39:00,152263,12,,,,1
572192,17:44:00,17:44:00,152266,13,,,,1
572192,17:46:00,17:46:00,152267,14,,,,1
572192,17:50:00,17:50:00,152251,15,,,,1
572193,18:00:00,18:00:00,152251,1,,,,1
572193,18:04:00,18:04:00,152256,2,,,,1
572193,18:06:00,18:06:00,152257,3,,,,1
572193,18:10:00,18:10:00,152258,4,,,,1
572193,18:11:00,18:11:00,152259,5,,,,1
572193,18:15:00,18:15:00,152268,6,,,,1
572193,18:16:00,18:16:00,152262,7,,,,1
572193,18:18:00,18:18:00,152261,8,,,,1
572193,18:24:00,18:24:00,152260,9,,,,1
572193,18:28:00,18:28:00,152264,10,,,,1
572193,18:30:00,18:30:00,152269,11,,,,1
572193,18:34:00,18:34:00,152263,12,,,,1
572193,18:39:00,18:39:00,152266,13,,,,1
572193,18:41:00,18:41:00,152267,14,,,,1
572193,18:45:00,18:45:00,152251,15,,,,1
572194,18:55:00,18:55:00,152251,1,,,,1
572194,18:59:00,18:59:00,152256,2,,,,1
572194,19:01:00,19:01:00,152257,3,,,,1
572194,19:05:00,19:05:00,152258,4,,,,1
572194,19:06:00,19:06:00,152259,5,,,,1
572194,19:10:00,19:10:00,152268,6,,,,1
572194,19:11:00,19:11:00,152262,7,,,,1
572194,19:13:00,19:13:00,152261,8,,,,1
572194,19:19:00,19:19:00,152260,9,,,,1
572194,19:23:00,19:23:00,152264,10,,,,1
572194,19:25:00,19:25:00,152269,11,,,,1
572194,19:29:00,19:29:00,152263,12,,,,1
572194,19:34:00,19:34:00,152266,13,,,,1
572194,19:36:00,19:36:00,152267,14,,,,1
572194,19:40:00,19:40:00,152251,15,,,,1
572195,19:50:00,19:50:00,152251,1,,,,1
572195,19:54:00,19:54:00,152256,2,,,,1
572195,19:56:00,19:56:00,152257,3,,,,1
572195,20:00:00,20:00:00,152258,4,,,,1
572195,20:01:00,20:01:00,152259,5,,,,1
572195,20:05:00,20:05:00,152268,6,,,,1
572195,20:06:00,20:06:00,152262,7,,,,1
572195,20:08:00,20:08:00,152261,8,,,,1
572195,20:14:00,20:14:00,152260,9,,,,1
572195,20:18:00,20:18:00,152264,10,,,,1
572195,20:20:00,20:20:00,152269,11,,,,1
572195,20:24:00,20:24:00,152263,12,,,,1
572195,20:29:00,20:29:00,152266,13,,,,1
572195,20:31:00,20:31:00,152267,14,,,,1
572195,20:35:00,20:35:00,152251,15,,,,1
572196,20:45:00,20:45:00,152251,1,,,,1
572196,20:49:00,20:49:00,152256,2,,,,1
572196,20:51:00,20:51:00,152257,3,,,,1
572196,20:55:00,20:55:00,152258,4,,,,1
572196,20:56:00,20:56:00,152259,5,,,,1
572196,21:00:00,21:00:00,152268,6,,,,1
572196,21:01:00,21:01:00,152262,7,,,,1
572196,21:03:00,21:03:00,152261,8,,,,1
572196,21:09:00,21:09:00,152260,9,,,,1
572196,21:13:00,21:13:00,152264,10,,,,1
572196,21:15:00,21:15:00,152269,11,,,,1
572196,21:19:00,21:19:00,152263,12,,,,1
572196,21:24:00,21:24:00,152266,13,,,,1
572196,21:26:00,21:26:00,152267,14,,,,1
572196,21:30:00,21:30:00,152251,15,,,,1
572197,21:40:00,21:40:00,152251,1,,,,1
572197,21:44:00,21:44:00,152256,2,,,,1
572197,21:46:00,21:46:00,152257,3,,,,1
572197,21:50:00,21:50:00,152258,4,,,,1
572197,21:51:00,21:51:00,152259,5,,,,1
572197,21:55:00,21:55:00,152268,6,,,,1
572197,21:56:00,21:56:00,152262,7,,,,1
572197,21:58:00,21:58:00,152261,8,,,,1
572197,22:04:00,22:04:00,152260,9,,,,1
572197,22:08:00,22:08:00,152264,10,,,,1
572197,22:10:00,22:10:00,152269,11,,,,1
572197,22:14:00,22:14:00,152263,12,,,,1
572197,22:19:00,22:19:00,152266,13,,,,1
572197,22:21:00,22:21:00,152267,14,,,,1
572197,22:25:00,22:25:00,152251,15,,,,1
572198,22:35:00,22:35:00,152251,1,,,,1
572198,22:39:00,22:39:00,152256,2,,,,1
572198,22:41:00,22:41:00,152257,3,,,,1
572198,22:45:00,22:45:00,152258,4,,,,1
572198,22:46:00,22:46:00,152259,5,,,,1
572198,22:50:00,22:50:00,152268,6,,,,1
572198,22:51:00,22:51:00,152262,7,,,,1
572198,22:53:00,22:53:00,152261,8,,,,1
572198,22:59:00,22:59:00,152260,9,,,,1
572198,23:03:00,23:03:00,152264,10,,,,1
572198,23:05:00,23:05:00,152269,11,,,,1
572198,23:09:00,23:09:00,152263,12,,,,1
572198,23:14:00,23:14:00,152266,13,,,,1
572198,23:16:00,23:16:00,152267,14,,,,1
572198,23:20:00,23:20:00,152251,15,,,,1
617350,23:30:00,23:30:00,152251,1,,,,1
617350,23:34:00,23:34:00,152256,2,,,,1
617350,23:36:00,23:36:00,152257,3,,,,1
617350,23:40:00,23:40:00,152258,4,,,,1
617350,23:41:00,23:41:00,152259,5,,,,1
617350,23:45:00,23:45:00,152268,6,,,,1
617350,23:46:00,23:46:00,152262,7,,,,1
617350,23:48:00,23:48:00,152261,8,,,,1
617350,23:54:00,23:54:00,152260,9,,,,1
617350,23:58:00,23:58:00,152264,10,,,,1
617350,24:00:00,24:00:00,152269,11,,,,1
617350,24:04:00,24:04:00,152263,12,,,,1
617350,24:09:00,24:09:00,152266,13,,,,1
617350,24:11:00,24:11:00,152267,14,,,,1
572199,07:00:00,07:00:00,152251,1,,,,1
572199,07:04:00,07:04:00,152256,2,,,,1
572199,07:06:00,07:06:00,152257,3,,,,1
572199,07:10:00,07:10:00,152258,4,,,,1
572199,07:11:00,07:11:00,152259,5,,,,1
572199,07:15:00,07:15:00,152268,6,,,,1
572199,07:16:00,07:16:00,152262,7,,,,1
572199,07:18:00,07:18:00,152261,8,,,,1
572199,07:24:00,07:24:00,152260,9,,,,1
572199,07:28:00,07:28:00,152264,10,,,,1
572199,07:30:00,07:30:00,152269,11,,,,1
572199,07:34:00,07:34:00,152263,12,,,,1
572199,07:39:00,07:39:00,152266,13,,,,1
572199,07:41:00,07:41:00,152267,14,,,,1
572199,07:45:00,07:45:00,152251,15,,,,1
572200,07:55:00,07:55:00,152251,1,,,,1
572200,07:59:00,07:59:00,152256,2,,,,1
572200,08:01:00,08:01:00,152257,3,,,,1
572200,08:05:00,08:05:00,152258,4,,,,1
572200,08:06:00,08:06:00,152259,5,,,,1
572200,08:10:00,08:10:00,152268,6,,,,1
572200,08:11:00,08:11:00,152262,7,,,,1
572200,08:13:00,08:13:00,152261,8,,,,1
572200,08:19:00,08:19:00,152260,9,,,,1
572200,08:23:00,08:23:00,152264,10,,,,1
572200,08:25:00,08:25:00,152269,11,,,,1
572200,08:29:00,08:29:00,152263,12,,,,1
572200,08:34:00,08:34:00,152266,13,,,,1
572200,08:36:00,08:36:00,152267,14,,,,1
572200,08:40:00,08:40:00,152251,15,,,,1
572201,08:50:00,08:50:00,152251,1,,,,1
572201,08:54:00,08:54:00,152256,2,,,,1
572201,08:56:00,08:56:00,152257,3,,,,1
572201,09:00:00,09:00:00,152258,4,,,,1
572201,09:01:00,09:01:00,152259,5,,,,1
572201,09:05:00,09:05:00,152268,6,,,,1
572201,09:06:00,09:06:00,152262,7,,,,1
572201,09:08:00,09:08:00,152261,8,,,,1
572201,09:14:00,09:14:00,152260,9,,,,1
572201,09:18:00,09:18:00,152264,10,,,,1
572201,09:20:00,09:20:00,152269,11,,,,1
572201,09:24:00,09:24:00,152263,12,,,,1
572201,09:29:00,09:29:00,152266,13,,,,1
572201,09:31:00,09:31:00,152267,14,,,,1
572201,09:35:00,09:35:00,152251,15,,,,1
572202,09:45:00,09:45:00,152251,1,,,,1
572202,09:49:00,09:49:00,152256,2,,,,1
572202,09:51:00,09:51:00,152257,3,,,,1
572202,09:55:00,09:55:00,152258,4,,,,1
572202,09:56:00,09:56:00,152259,5,,,,1
572202,10:00:00,10:00:00,152268,6,,,,1
572202,10:01:00,10:01:00,152262,7,,,,1
572202,10:03:00,10:03:00,152261,8,,,,1
572202,10:09:00,10:09:00,152260,9,,,,1
572202,10:13:00,10:13:00,152264,10,,,,1
572202,10:15:00,10:15:00,152269,11,,,,1
572202,10:19:00,10:19:00,152263,12,,,,1
572202,10:24:00,10:24:00,152266,13,,,,1
572202,10:26:00,10:26:00,152267,14,,,,1
572202,10:30:00,10:30:00,152251,15,,,,1
572203,10:40:00,10:40:00,152251,1,,,,1
572203,10:44:00,10:44:00,152256,2,,,,1
572203,10:46:00,10:46:00,152257,3,,,,1
572203,10:50:00,10:50:00,152258,4,,,,1
572203,10:51:00,10:51:00,152259,5,,,,1
572203,10:55:00,10:55:00,152268,6,,,,1
572203,10:56:00,10:56:00,152262,7,,,,1
572203,10:58:00,10:58:00,152261,8,,,,1
572203,11:04:00,11:04:00,152260,9,,,,1
572203,11:08:00,11:08:00,152264,10,,,,1
572203,11:10:00,11:10:00,152269,11,,,,1
572203,11:14:00,11:14:00,152263,12,,,,1
572203,11:19:00,11:19:00,152266,13,,,,1
572203,11:21:00,11:21:00,152267,14,,,,1
572203,11:25:00,11:25:00,152251,15,,,,1
572204,11:35:00,11:35:00,152251,1,,,,1
572204,11:39:00,11:39:00,152256,2,,,,1
572204,11:41:00,11:41:00,152257,3,,,,1
572204,11:45:00,11:45:00,152258,4,,,,1
572204,11:46:00,11:46:00,152259,5,,,,1
572204,11:50:00,11:50:00,152268,6,,,,1
572204,11:51:00,11:51:00,152262,7,,,,1
572204,11:53:00,11:53:00,152261,8,,,,1
572204,11:59:00,11:59:00,152260,9,,,,1
572204,12:03:00,12:03:00,152264,10,,,,1
572204,12:05:00,12:05:00,152269,11,,,,1
572204,12:09:00,12:09:00,152263,12,,,,1
572204,12:14:00,12:14:00,152266,13,,,,1
572204,12:16:00,12:16:00,152267,14,,,,1
572204,12:20:00,12:20:00,152251,15,,,,1
572205,12:30:00,12:30:00,152251,1,,,,1
572205,12:34:00,12:34:00,152256,2,,,,1
572205,12:36:00,12:36:00,152257,3,,,,1
572205,12:40:00,12:40:00,152258,4,,,,1
572205,12:41:00,12:41:00,152259,5,,,,1
572205,12:45:00,12:45:00,152268,6,,,,1
572205,12:46:00,12:46:00,152262,7,,,,1
572205,12:48:00,12:48:00,152261,8,,,,1
572205,12:54:00,12:54:00,152260,9,,,,1
572205,12:58:00,12:58:00,152264,10,,,,1
572205,13:00:00,13:00:00,152269,11,,,,1
572205,13:04:00,13:04:00,152263,12,,,,1
572205,13:09:00,13:09:00,152266,13,,,,1
572205,13:11:00,13:11:00,152267,14,,,,1
572205,13:15:00,13:15:00,152251,15,,,,1
572206,13:25:00,13:25:00,152251,1,,,,1
572206,13:29:00,13:29:00,152256,2,,,,1
572206,13:31:00,13:31:00,152257,3,,,,1
572206,13:35:00,13:35:00,152258,4,,,,1
572206,13:36:00,13:36:00,152259,5,,,,1
572206,13:40:00,13:40:00,152268,6,,,,1
572206,13:41:00,13:41:00,152262,7,,,,1
572206,13:43:00,13:43:00,152261,8,,,,1
572206,13:49:00,13:49:00,152260,9,,,,1
572206,13:53:00,13:53:00,152264,10,,,,1
572206,13:55:00,13:55:00,152269,11,,,,1
572206,13:59:00,13:59:00,152263,12,,,,1
572206,14:04:00,14:04:00,152266,13,,,,1
572206,14:06:00,14:06:00,152267,14,,,,1
572206,14:10:00,14:10:00,152251,15,,,,1
572207,14:20:00,14:20:00,152251,1,,,,1
572207,14:24:00,14:24:00,152256,2,,,,1
572207,14:26:00,14:26:00,152257,3,,,,1
572207,14:30:00,14:30:00,152258,4,,,,1
572207,14:31:00,14:31:00,152259,5,,,,1
572207,14:35:00,14:35:00,152268,6,,,,1
572207,14:36:00,14:36:00,152262,7,,,,1
572207,14:38:00,14:38:00,152261,8,,,,1
572207,14:44:00,14:44:00,152260,9,,,,1
572207,14:48:00,14:48:00,152264,10,,,,1
572207,14:50:00,14:50:00,152269,11,,,,1
572207,14:54:00,14:54:00,152263,12,,,,1
572207,14:59:00,14:59:00,152266,13,,,,1
