,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94
M29,0.044535983353853226,0.014100237749516964,0.0036750431172549725,0.0005685575888492167,0.006249124649912119,0.01341780461370945,0.26375988125801086,0.07141798734664917,0.022952351719141006,0.024466371163725853,0.0353967547416687,0.007741326000541449,0.006051207426935434,0.006539599504321814,0.004237290937453508,0.0006083732005208731,0.001509889611043036,0.00838436558842659,0.009111115708947182,0.0016442046035081148,0.006811955012381077,0.007087548263370991,0.03549465909600258,0.0711182951927185,0.020472906529903412,0.009068230167031288,0.0010287445038557053,0.010334274731576443,0.006271360442042351,0.0010728416964411736,0.0008360896608792245,0.001959085464477539,0.005628849845379591,0.0005738800973631442,0.013177460059523582,0.0006136028096079826,0.011562548577785492,0.0011766405077651143,0.01091410219669342,0.004957559984177351,0.00926921609789133,0.0016197642544284463,0.001986617688089609,0.02022399753332138,0.006155726034194231,0.0182039737701416,0.07249841094017029,0.008587836287915707,0.0006395672098733485,0.00145906419493258,0.005898609291762114,0.0008256242726929486,0.004242285154759884,0.0013358935248106718,0.0005292633431963623,0.0006794269429519773,0.006375876255333424,0.0012208439875394106,0.0003873781533911824,0.00044322136091068387,0.0012573879212141037,0.005827493499964476,0.0006467662169598043,0.007530391216278076,0.013306316919624805,0.0022781044244766235,0.0004981458769179881,0.0018488119821995497,0.010749691165983677,0.0037016295827925205,0.002108704997226596,0.002521517453715205,0.0007786485366523266,0.0017623045714572072,0.0007670726627111435,0.005816682241857052,0.008674707263708115,0.0008149212226271629
M30,0.10340790450572968,0.0058246878907084465,0.0023079956881701946,0.0021148575469851494,0.0013090104330331087,0.08300792425870895,0.004311328288167715,0.012067627161741257,0.010369221679866314,0.000763760763220489,0.023398177698254585,0.001473831245675683,0.004567863419651985,0.009788388386368752,0.01915300078690052,0.00039838181692175567,0.004557012114673853,0.021741833537817,0.0018581269541755319,0.011507801711559296,0.04220515862107277,0.0025089788250625134,0.006190652959048748,0.023149123415350914,0.005539999809116125,0.0013175159692764282,0.05466084182262421,0.03143557906150818,0.0013541931984946132,0.004872189834713936,0.0018269441789016128,0.005374655593186617,0.13948661088943481,0.00043629013816826046,0.0036418004892766476,0.0014780389610677958,0.014582614414393902,0.004444420337677002,0.005219367798417807,0.0028133783489465714,0.0314483568072319,0.002346578985452652,0.001397823798470199,0.013625334948301315,0.0027217669412493706,0.0009456898551434278,0.002331281080842018,0.0019471377599984407,0.0036763560492545366,0.005828269757330418,0.13921798765659332,0.0027277222834527493,0.006279793102294207,0.0007609043386764824,0.0024455017410218716,0.005822109989821911,0.003775919321924448,0.0006545187206938863,0.00045725854579359293,0.0033526220358908176,0.036010000854730606,0.0017961262492462993,0.0005394902545958757,0.007621734403073788,0.019573114812374115,0.007214004639536142,0.00040770540363155305,0.001587249687872827,0.002829256933182478,0.0038657519035041332,0.002244051778689027,0.0023215082474052906,0.0007955018663778901,0.00035994339850731194,0.0005220828461460769,0.002372905844822526,0.0007816959987394512,0.0009278405923396349
M31,0.040465425699949265,0.010120179504156113,0.013042446225881577,0.0069315568543970585,0.06635008752346039,0.006778648588806391,0.010954288765788078,0.00513484375551343,0.00436798669397831,0.012757821008563042,0.018860196694731712,0.010244250297546387,0.07438905537128448,0.014737593941390514,0.0055391183122992516,0.011363238096237183,0.009205085225403309,0.013580354861915112,0.007139631547033787,0.025099268183112144,0.019967567175626755,0.010376582853496075,0.005933888256549835,0.003507972229272127,0.015698766335844994,0.014880457893013954,0.006677631288766861,0.014571172185242176,0.005876974668353796,0.005287934094667435,0.006991520524024963,0.005975228268653154,0.007332083769142628,0.0047679478302598,0.011904547922313213,0.009851295500993729,0.012818943709135056,0.006371296010911465,0.010486602783203125,0.00828316155821085,0.00699765095487237,0.007958302274346352,0.15462945401668549,0.009772032499313354,0.008466060273349285,0.004419868811964989,0.021162766963243484,0.0038512488827109337,0.00891436729580164,0.006858125329017639,0.007120264694094658,0.007398002780973911,0.007011830806732178,0.0037857722491025925,0.006116497330367565,0.0056559015065431595,0.009390460327267647,0.006649033632129431,0.01261947862803936,0.004311228636652231,0.00505296653136611,0.0035809939727187157,0.012407813221216202,0.008334122598171234,0.00870143435895443,0.020662153139710426,0.0038591036573052406,0.008353851735591888,0.013197697699069977,0.00592446606606245,0.006400801241397858,0.00820503942668438,0.006635363679379225,0.004620855208486319,0.0045875501818954945,0.006462587043642998,0.008079265244305134,0.007222912274301052
M32,0.13034339249134064,0.0384271964430809,0.006480133160948753,0.0002873138291761279,0.08987544476985931,0.02690911665558815,0.009266826324164867,0.00784715823829174,0.0007438004831783473,0.005002115853130817,0.07352706044912338,0.01273362711071968,0.003919992130249739,0.011108729988336563,0.029620520770549774,0.0008656391291879117,0.0007579273660667241,0.006397972349077463,0.03474356234073639,0.0018432170618325472,0.016875309869647026,0.010713348165154457,0.004650929477065802,0.011526403948664665,0.08957220613956451,0.02113599143922329,0.0006777267553843558,0.019657444208860397,0.0016196082578971982,9.435388346901163e-05,0.001900392584502697,0.001114073907956481,0.0030252323485910892,0.0005794824101030827,0.0014246867503970861,0.003039583330973983,0.02361561730504036,0.00044411307317204773,0.011552420444786549,0.0006599062471650541,0.019855163991451263,0.0025234215427190065,0.008699948899447918,0.02188270539045334,0.00016771511582192034,0.020218007266521454,0.0910365954041481,0.010096435435116291,0.0005461134715005755,7.110221486072987e-05,0.002672480186447501,0.00010497904440853745,0.005762828513979912,0.0012307685101404786,9.065572521649301e-05,5.65695772820618e-05,0.019222736358642578,0.0002054739452432841,0.00013799210137221962,7.729153003310785e-05,8.913785859476775e-05,0.00015171869017649442,0.002048820722848177,0.004882353357970715,0.01249207928776741,0.0013907898683100939,0.00012142292689532042,0.003318342613056302,0.014429476112127304,0.006351441144943237,0.0010179412784054875,0.0008831162704154849,0.0018989469390362501,0.003038964932784438,0.0001970189914572984,0.012090181931853294,0.016177255660295486,0.000182433970621787
M33,0.018136167898774147,0.005353834480047226,0.014594698324799538,0.007769584655761719,0.009213517419993877,0.021912507712841034,0.00672130985185504,0.043827660381793976,0.016300810500979424,0.008177291601896286,0.008322383277118206,0.00994898285716772,0.0053673419170081615,0.007375595159828663,0.006273322738707066,0.005311358254402876,0.009176535531878471,0.02944265864789486,0.005185870919376612,0.0064997244626283646,0.021102851256728172,0.012855492532253265,0.005830001551657915,0.006309780292212963,0.006135457195341587,0.00706764729693532,0.01979946531355381,0.009801670908927917,0.005969461053609848,0.05931299179792404,0.01642182283103466,0.0070119514130055904,0.00854206457734108,0.006131755653768778,0.008572043851017952,0.009275932796299458,0.008980661630630493,0.01178774330765009,0.00784570723772049,0.014295831322669983,0.007149850483983755,0.010355433449149132,0.007358982227742672,0.024494774639606476,0.012861203402280807,0.031331948935985565,0.007452177815139294,0.017737269401550293,0.022208144888281822,0.007156594190746546,0.008623716421425343,0.0140559496358037,0.00892643816769123,0.006423371843993664,0.005597411654889584,0.011701731011271477,0.008039914071559906,0.0054997229017317295,0.007382892072200775,0.01828523725271225,0.007130187936127186,0.00535415718331933,0.004803181160241365,0.021736107766628265,0.005910055246204138,0.01280909962952137,0.006165621802210808,0.009502599015831947,0.010496302507817745,0.018921207636594772,0.04769075661897659,0.03588047996163368,0.0070758601650595665,0.005916307680308819,0.007175200153142214,0.009713776409626007,0.014006610959768295,0.029108216986060143
M34,0.1597021222114563,0.021464571356773376,0.003089616075158119,0.0007186246803030372,0.15098224580287933,0.025356262922286987,0.008073028177022934,0.008212068118155003,0.0004098648496437818,0.005540721584111452,0.07671724259853363,0.013767204247415066,0.001734614372253418,0.007957009598612785,0.022748973220586777,0.0009658170747570693,0.0008298473549075425,0.008232341147959232,0.01909271813929081,0.0005002541001886129,0.022516965866088867,0.010764509439468384,8.419105870416388e-05,0.0021871484350413084,0.04964842274785042,0.021828724071383476,0.0007708359626121819,0.020581185817718506,0.003786266315728426,0.0003072971885558218,0.0036367964930832386,0.004170205444097519,0.0008517227252013981,0.0001515281619504094,0.0005249084206297994,0.003877539187669754,0.023567095398902893,0.0002677403390407562,0.011335675604641438,0.0006538297748193145,0.021953193470835686,0.0007527999114245176,0.008317507803440094,0.018981337547302246,9.37509466893971e-05,0.013150976970791817,0.10814914107322693,0.00766358757391572,0.0019743023440241814,0.00018030918727163225,0.0009154427098110318,0.00017420966469217092,0.002257023472338915,0.0008003520779311657,0.00014792350702919066,5.993594822939485e-05,0.023414982482790947,0.0012523254845291376,0.0001886151876533404,0.00012318836525082588,0.00016230306937359273,0.00013094523455947638,0.0014475829666480422,0.0025063366629183292,0.012484029866755009,0.00010710714559536427,0.0002536735846661031,0.0015980026219040155,0.018548309803009033,0.004508489277213812,0.0038847471587359905,0.0012815460795536637,0.0012378281680867076,0.0002606070484034717,0.0006799812545068562,0.011531494557857513,0.011009357869625092,0.00020896768546663225
M35,0.012328162789344788,0.012491601519286633,0.013876982033252716,0.011742118746042252,0.01546022854745388,0.01258169487118721,0.012408114038407803,0.01388807687908411,0.0110651645809412,0.013677387498319149,0.012347124516963959,0.012857832945883274,0.011157415807247162,0.014199868775904179,0.012889917939901352,0.012226240709424019,0.014536960981786251,0.013130742125213146,0.012604638002812862,0.011515923775732517,0.01272316463291645,0.01106968056410551,0.012231097556650639,0.013276939280331135,0.013789990916848183,0.011928978376090527,0.011978686787188053,0.011126784607768059,0.013135570101439953,0.014015420340001583,0.013445538468658924,0.0122993690893054,0.012989969924092293,0.014363227412104607,0.010960939340293407,0.013628608547151089,0.014249320141971111,0.011799278669059277,0.01254110038280487,0.01307564228773117,0.012969032861292362,0.01043720543384552,0.012403523549437523,0.01342062745243311,0.011799895204603672,0.012252838350832462,0.013174925930798054,0.013230806216597557,0.014450764283537865,0.012675439938902855,0.01421795878559351,0.013969643041491508,0.012163253501057625,0.011961841955780983,0.012287666089832783,0.012034706771373749,0.013783479109406471,0.013469882309436798,0.013257665559649467,0.012508169747889042,0.010957627557218075,0.012507841922342777,0.012608634307980537,0.013618324883282185,0.012895514257252216,0.013426186516880989,0.014109388925135136,0.013540900312364101,0.012843010947108269,0.013054735027253628,0.012432544492185116,0.012992280535399914,0.012797691859304905,0.013126949779689312,0.012663882225751877,0.011926433071494102,0.012649431824684143,0.013763770461082458
M36,0.033175669610500336,0.008549482561647892,0.0019857175648212433,0.0015306563582271338,0.0016467871610075235,0.1582924872636795,0.0027811280451714993,0.00527099147439003,0.008771149441599846,0.0026789859402924776,0.014193576760590076,0.0012633510632440448,0.02851044572889805,0.017450686544179916,0.013954618945717812,0.0015033219242468476,0.03338697925209999,0.013527719303965569,0.0032857288606464863,0.04441027343273163,0.09977833926677704,0.001959640998393297,0.00836964137852192,0.018969295546412468,0.0030721446964889765,0.0034832782112061977,0.03928975388407707,0.05658849701285362,0.002449355088174343,0.0026949034072458744,0.0033134939149022102,0.0037180068902671337,0.058254435658454895,0.0011853191535919905,0.024310514330863953,0.0016411039978265762,0.0075218467973172665,0.003990803379565477,0.008998089469969273,0.0049773030914366245,0.01518993079662323,0.0016869395039975643,0.001724826404824853,0.010672228410840034,0.0035128688905388117,0.002704702317714691,0.002179217990487814,0.002231262857094407,0.002123655518516898,0.00943669117987156,0.08048070222139359,0.001498164958320558,0.004579066298902035,0.0020039784722030163,0.0038326503708958626,0.003414734033867717,0.005570824723690748,0.0012290875893086195,0.0016614985652267933,0.002406166633591056,0.011178594082593918,0.0015618279576301575,0.0014074421487748623,0.012504050508141518,0.009904375299811363,0.016148369759321213,0.0014244996709749103,0.008585733361542225,0.0027911344077438116,0.002937078010290861,0.002407714491710067,0.008339107036590576,0.0015551804099231958,0.0014369022101163864,0.0012825003359466791,0.004094659350812435,0.0019635639619082212,0.0016025518998503685
M37,0.011097806505858898,0.01268298365175724,0.012476191855967045,0.01364840753376484,0.01150941476225853,0.012888127937912941,0.01406865008175373,0.012487133964896202,0.01143687404692173,0.011648965068161488,0.012325678020715714,0.012476448900997639,0.016056418418884277,0.012634574435651302,0.011969607323408127,0.012641666457057,0.012652350589632988,0.013895365409553051,0.014353422448039055,0.012060959823429585,0.012378357350826263,0.013567879796028137,0.012138727121055126,0.015672534704208374,0.011183362454175949,0.012285535223782063,0.012924292124807835,0.01157515961676836,0.010665812529623508,0.010986307635903358,0.01221827045083046,0.011738494038581848,0.014328736811876297,0.012717794626951218,0.013917275704443455,0.011487350799143314,0.01414724811911583,0.013899479061365128,0.012946447357535362,0.01531713642179966,0.010763117112219334,0.010519987903535366,0.01130688562989235,0.011988895945250988,0.009923381730914116,0.01489387545734644,0.014316377229988575,0.012841079384088516,0.010038315318524837,0.018365461379289627,0.013804320245981216,0.01346767507493496,0.012350356206297874,0.016682837158441544,0.012895959429442883,0.012184374034404755,0.012848859652876854,0.011106996797025204,0.009945837780833244,0.012148180045187473,0.015018807724118233,0.011114952154457569,0.013775438070297241,0.01305233221501112,0.015883389860391617,0.012364144437015057,0.012844018638134003,0.011333456262946129,0.012881663627922535,0.012804973870515823,0.016278276219964027,0.011718923225998878,0.01374005526304245,0.012222816236317158,0.009931337088346481,0.012059487402439117,0.016234049573540688,0.013241834938526154
M38,0.01239484827965498,0.011196226812899113,0.012196460738778114,0.013479925692081451,0.013342875987291336,0.012717492878437042,0.013859037309885025,0.012553631328046322,0.012812438420951366,0.012427138164639473,0.014001533389091492,0.011467644944787025,0.011524000205099583,0.01109522208571434,0.013602999970316887,0.014759719371795654,0.010681883431971073,0.011461814865469933,0.012789788655936718,0.012310524471104145,0.013182999566197395,0.012040483765304089,0.011583546176552773,0.013608619570732117,0.013932701200246811,0.012562311254441738,0.014082659035921097,0.012636237777769566,0.01248604990541935,0.012073429301381111,0.012334469705820084,0.013186409138143063,0.011976514011621475,0.012501303106546402,0.013345091603696346,0.013165830634534359,0.012358752079308033,0.012209033593535423,0.014078564941883087,0.012823551893234253,0.012189053930342197,0.013113926164805889,0.0144351189956069,0.01448102854192257,0.011495118960738182,0.012607067823410034,0.013134807348251343,0.013771800324320793,0.013163745403289795,0.011165421456098557,0.014882249757647514,0.01455015316605568,0.012339445762336254,0.01578085869550705,0.011593462899327278,0.013179964385926723,0.011375507339835167,0.012907838448882103,0.013064470142126083,0.011761127039790154,0.012795675545930862,0.012486068531870842,0.013515662401914597,0.012566914781928062,0.011415156535804272,0.014051102101802826,0.010835575871169567,0.013258463703095913,0.013348649255931377,0.012345843017101288,0.012448255904018879,0.013708729296922684,0.01142057590186596,0.014224257320165634,0.014090277254581451,0.014225761406123638,0.011239241808652878,0.01418783888220787
M39,0.013755586929619312,0.013291746377944946,0.013078194111585617,0.011280336417257786,0.012704461812973022,0.013289624825119972,0.014154357835650444,0.013816053979098797,0.011518088169395924,0.014638830907642841,0.01368948258459568,0.012255102396011353,0.011504748836159706,0.01288471557199955,0.012695757672190666,0.014555380679666996,0.01627875305712223,0.012293320149183273,0.011363339610397816,0.011824693530797958,0.014240124262869358,0.01173442229628563,0.014245297759771347,0.012421551160514355,0.012015050277113914,0.012937378138303757,0.014545277692377567,0.014043775387108326,0.012127838097512722,0.013608796522021294,0.012688126415014267,0.013737687841057777,0.011073213070631027,0.012146292254328728,0.012232942506670952,0.011541367508471012,0.012603259645402431,0.013843810185790062,0.013044026680290699,0.011422918178141117,0.012148701585829258,0.01330186054110527,0.011450421065092087,0.012529456987977028,0.012578172609210014,0.013307224959135056,0.011603351682424545,0.012221433222293854,0.011418061330914497,0.013141402043402195,0.014114584773778915,0.013692431151866913,0.011672763153910637,0.0119339469820261,0.013545486144721508,0.01172590535134077,0.012642255052924156,0.01287238858640194,0.011193576268851757,0.012892836704850197,0.01161196082830429,0.0131384851410985,0.012163890525698662,0.01284718420356512,0.013730806298553944,0.012728759087622166,0.011906657367944717,0.01205996610224247,0.013032627291977406,0.013695962727069855,0.013026164844632149,0.012946097180247307,0.01347740925848484,0.01256849616765976,0.014601560309529305,0.012625807896256447,0.014201188459992409,0.012524965219199657
M40,0.012468051165342331,0.013224214315414429,0.011991063132882118,0.013018087483942509,0.011981524527072906,0.013023054227232933,0.013541939668357372,0.012697285041213036,0.012332568876445293,0.013412093743681908,0.01265662256628275,0.011418838053941727,0.01419765129685402,0.011496584862470627,0.012356252409517765,0.013664541766047478,0.0111161470413208,0.011580780148506165,0.012042486108839512,0.012379013001918793,0.014120545238256454,0.011100467294454575,0.014626199379563332,0.012823226861655712,0.013471834361553192,0.012460186146199703,0.012288738042116165,0.014175932854413986,0.012500740587711334,0.01389814168214798,0.01193239726126194,0.01217702217400074,0.011262337677180767,0.013039793819189072,0.012803744524717331,0.01245806273072958,0.01308513805270195,0.01372637040913105,0.011836078949272633,0.012724010273814201,0.012076896615326405,0.013585111126303673,0.01351170428097248,0.013087103143334389,0.013483667746186256,0.012637250125408173,0.012841425836086273,0.012789739295840263,0.01166494470089674,0.013220658525824547,0.013455924578011036,0.012632742524147034,0.013440417125821114,0.012405307032167912,0.01257840171456337,0.013651536777615547,0.012293174862861633,0.011902946047484875,0.011456158943474293,0.013138331472873688,0.017118321731686592,0.012403987348079681,0.013597141951322556,0.012834633700549603,0.01373891532421112,0.011909660883247852,0.012144733220338821,0.014302904717624187,0.013407676480710506,0.01293274387717247,0.011900744400918484,0.012291919440031052,0.012586699798703194,0.013457893393933773,0.01158890500664711,0.015045015141367912,0.013748455792665482,0.012026420794427395
M41,0.03972712531685829,0.005509885493665934,0.0018274595495313406,0.0016508233966305852,0.0021889698691666126,0.045774511992931366,0.010550864040851593,0.016775542870163918,0.005073008127510548,0.016440901905298233,0.006968532223254442,0.0023919730447232723,0.07919637858867645,0.03817826882004738,0.005392013117671013,0.0016181187238544226,0.014231418259441853,0.051210470497608185,0.0014521090779453516,0.02136242389678955,0.09654855728149414,0.014221785590052605,0.003249760949984193,0.009680093266069889,0.0018862215802073479,0.002273840829730034,0.014543379656970501,0.0625915601849556,0.0015260004438459873,0.018066931515932083,0.003887483850121498,0.0027111596427857876,0.019677992910146713,0.0019131817389279604,0.057527828961610794,0.0028833551332354546,0.00561520317569375,0.0022993774618953466,0.003202691674232483,0.00792757235467434,0.006754056550562382,0.0027677519246935844,0.002408090978860855,0.03514600545167923,0.002923954278230667,0.0045844814740121365,0.0017416790360584855,0.004067521542310715,0.006012070458382368,0.010632572695612907,0.05713784694671631,0.0024528333451598883,0.008843711577355862,0.00210208841599524,0.00701476214453578,0.006345478817820549,0.0029475127812474966,0.001815709052607417,0.0013843484921380877,0.004192984662950039,0.007494513876736164,0.001841939752921462,0.001621695701032877,0.025187905877828598,0.005090080201625824,0.0146499527618289,0.001487415167503059,0.00332983979023993,0.002196697285398841,0.005735584069043398,0.007399977184832096,0.03930945321917534,0.0015803995775058866,0.001881348667666316,0.0015405409503728151,0.002117497380822897,0.0021350467577576637,0.004369853530079126
